Region,Month,Year,Tea Supply (tons),Tea Demand (tons),Comment,Sentiment,Sentiment Score,Risk Analysis
Arunachal Pradesh,August,2022,337.78666349829723,346.3480339629218,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,February,2022,76.54192337092431,84.60748080246,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,May,2022,78.79144003779516,94.17822821223793,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,June,2022,142.64506613802195,158.26117955011475,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,September,2022,106.59014644796352,106.51059161627876,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,May,2022,107.00978365516004,99.88597025107542,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,October,2022,384.7832957466901,387.5473568800471,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Darjeeling,October,2022,224.03589583753225,247.22341891548763,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,June,2022,286.28938973156096,289.32134434628125,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,April,2022,104.57737389163135,98.98686950067528,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Assam,December,2022,273.8717204672823,264.09816824105843,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,May,2022,217.7143814805273,198.90698619569224,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Darjeeling,October,2022,355.33255559522024,339.21867019851373,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,July,2022,453.5523946498524,427.64458565769456,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Assam,March,2022,231.8841822933452,239.0384607733636,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Dooars,September,2022,207.4999086520629,217.29674552425195,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,May,2022,238.8705435347798,283.19131607058347,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,July,2022,153.12481426627986,165.44797264773723,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,August,2022,394.7546955270946,455.06104244393737,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,July,2022,209.8850551384044,227.2332022565629,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,March,2022,283.1422125204566,268.26479175135154,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Darjeeling,July,2022,395.3303660655994,415.85820737149794,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,March,2022,374.3755379110683,424.1109632319796,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,September,2022,156.39575375219144,180.16135425119597,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,April,2022,183.3494029576576,189.24915204113836,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,July,2022,146.65971186211425,165.89021677108025,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,February,2022,66.49295052336352,74.71240209738251,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,June,2022,93.41032518553848,90.99429085103196,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,January,2022,114.57835634596842,136.5168467110924,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,July,2022,302.92791459280835,281.1217859262512,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Nilgiri,June,2022,297.1731877330966,310.540830757676,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,May,2022,245.18694957317027,235.4000188250775,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Dooars,October,2022,57.6250785778127,68.28234163149239,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,June,2022,156.7540035292172,168.18678435622596,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,July,2022,202.38355262359008,234.6986146654234,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,July,2022,118.55461024514256,108.04411717762696,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,November,2022,425.3629128880464,409.6409572922432,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,January,2022,100.1936104574298,110.37360908513028,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,June,2022,256.37757525274964,295.6804148110256,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,May,2022,301.45161801781484,309.87360214729546,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Meghalaya,October,2022,403.7014890389999,479.0086071124513,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Darjeeling,September,2022,265.58402902591286,280.6593974551189,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,December,2022,194.17854357868305,178.65215725409675,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,December,2022,226.3867249281188,247.258067714573,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Darjeeling,January,2022,140.1799856175865,138.03572641328657,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Assam,February,2022,265.9313717790258,293.8333573077799,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,August,2022,392.373261195268,459.9745533422159,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Nilgiri,February,2022,65.96634030610193,60.58747576211725,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Arunachal Pradesh,July,2022,471.641277919607,501.5272534053048,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,May,2022,227.1971646372748,249.18742028598032,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,August,2022,179.57737300793983,183.8346556953216,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,February,2022,224.11139266591636,206.38251459923555,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,December,2022,58.58892143637547,60.73213014198862,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,October,2022,207.49575710707427,221.33213507808543,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,August,2022,128.2240187615721,136.1556635918507,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Nilgiri,February,2022,270.424667303929,287.49636588597747,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,March,2022,189.8598504696197,214.8225260934905,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,November,2022,116.71125284457015,105.58572020432892,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,April,2022,254.80840641428344,236.2844864259661,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,August,2022,350.03971506278606,322.2874406835788,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,May,2022,68.5395231389136,71.60083873814733,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,November,2022,135.9532864957444,130.5204379974756,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,November,2022,339.9061843536342,388.54755396041526,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,January,2022,305.436551507994,331.9747263312611,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Meghalaya,April,2022,431.64709825740096,391.2476954343897,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Darjeeling,January,2022,256.38760537859605,307.4222321681991,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Arunachal Pradesh,December,2022,128.7592114551583,129.7338523825958,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Meghalaya,April,2022,134.7800958496075,129.95863806920394,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Arunachal Pradesh,September,2022,123.2886895462591,146.57943113557408,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Munnar,December,2022,225.1867590951109,238.49997507424064,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,September,2022,261.82548578699,309.4882578237276,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Dooars,December,2022,343.0629621251148,399.65019345127536,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Meghalaya,March,2022,87.14189914341915,103.56636490149286,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,August,2022,299.2471649496811,325.4206657028175,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Munnar,October,2022,283.5250279652114,288.1520564734818,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,October,2022,419.1963402012626,456.742706860228,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Arunachal Pradesh,December,2022,144.27152104766645,168.55634417679036,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,September,2022,435.3644563777093,486.7941589547336,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,September,2022,72.23312184251628,67.30772191466649,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,May,2022,62.19541453145209,65.18886762294329,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Nilgiri,December,2022,207.32616124585127,198.59160623088837,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,April,2022,107.84774257939492,104.44623841883364,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,April,2022,451.30261263548886,425.5011241098231,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,February,2022,297.6194165241729,272.38374834038007,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,November,2022,389.8880037737877,373.3193339700848,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,February,2022,95.13162794492,86.05014606808517,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Munnar,March,2022,128.83613244411362,126.28080750676646,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,June,2022,302.07551940808247,336.28486731003943,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,August,2022,61.42634506351016,65.71786150889781,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,November,2022,54.88941577683847,57.67929227606781,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Nilgiri,January,2022,58.73561277442551,61.62792524906546,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,February,2022,344.8536647432443,364.029555420132,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Dooars,December,2022,213.94696938737349,206.49602516173567,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,September,2022,395.2429967144589,361.3917865691896,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Wayanad,February,2022,408.0818269046008,379.7595445880239,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Dooars,December,2022,201.40487674403784,194.92491057758428,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,February,2022,137.65859683288917,157.61456109228055,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Nilgiri,February,2022,139.79665132248505,145.01587463925182,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Munnar,June,2022,105.95696937746033,117.25034979279872,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,December,2022,334.97438967708143,395.10965396707866,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,June,2022,215.04372040760967,223.0728892895912,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,September,2022,211.26141249113635,231.8404483387261,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,May,2022,229.3894299585146,249.40525853184735,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Arunachal Pradesh,October,2022,66.35154945820385,62.30758209643143,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,November,2022,150.90650900871037,172.39128482810176,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Nilgiri,April,2022,276.31563331805296,293.21195488983585,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Wayanad,September,2022,80.53447774430907,77.2522681458668,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,January,2022,233.39883207701368,232.37262944384904,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,November,2022,113.61568875124544,128.73596417354833,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,April,2022,367.0162098404337,371.1143363196544,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Darjeeling,September,2022,463.56304628902194,441.8395583650528,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,December,2022,126.72330800855931,133.57350116515636,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Dooars,August,2022,476.6381407937,542.076421049482,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,April,2022,257.85329134378065,259.7923644786586,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Assam,December,2022,308.68577420493546,359.6730366770678,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,November,2022,207.07370781701425,190.6709152729652,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,November,2022,292.23909901228507,291.6098750146896,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,April,2022,379.44422813242807,367.5192931538128,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,August,2022,350.67968670494696,316.91833978601227,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,February,2022,397.0460448326462,424.5080523175696,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,October,2022,380.1542897917989,397.2579511232325,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Terai,April,2022,332.2584014439707,378.8346533059857,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,July,2022,424.2008407353106,493.7733173581135,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Assam,June,2022,60.54180581213454,59.422144387764455,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,January,2022,354.3224949628249,418.95952906694623,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Terai,February,2022,392.694542943808,365.05020159824,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Darjeeling,May,2022,164.41891164004582,165.07789692789157,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,April,2022,112.74732684639386,104.6810616181813,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,September,2022,78.26233671722902,78.3765149840193,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Assam,August,2022,197.63220132143468,229.15070683242092,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,September,2022,275.0977663761597,289.0040087815259,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,August,2022,375.30519270633545,370.94981836309,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,January,2022,258.40817715317274,273.8755479357343,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,November,2022,249.74813379101525,267.11520799272023,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,November,2022,303.41093734362016,341.5911119001136,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,August,2022,293.9587651075116,296.85617033780346,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,January,2022,376.6691257713475,447.0094569959001,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Arunachal Pradesh,February,2022,227.9472762857361,205.84614422610304,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,November,2022,242.8511054393128,228.28336628619704,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Wayanad,December,2022,378.19495509960245,347.6987592588757,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,March,2022,116.8324404890988,122.0618351789724,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,February,2022,263.2705712840694,288.8476629895266,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,November,2022,417.1308197523888,485.9733974941015,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,January,2022,207.17472225651588,221.80602719343344,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,June,2022,406.8444721638584,476.1413179764061,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Assam,April,2022,380.6123568180007,346.0830449897391,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Terai,April,2022,156.47698912251468,181.14847319836835,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Dooars,September,2022,312.31210071302456,353.09484859648967,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Darjeeling,June,2022,120.3558841876768,113.47491465775332,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,June,2022,180.08617835520414,209.6380494618145,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,December,2022,253.27263373097023,302.6904065911216,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,May,2022,398.5319673492814,376.93160609558447,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,October,2022,228.78860984928224,238.5049421789701,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,June,2022,138.0869420338908,146.74992101383407,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,March,2022,239.62192848912403,220.80856619293127,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,July,2022,220.2483872819943,227.5235054723495,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,January,2022,109.9543113098919,105.56663574822493,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,July,2022,155.29201292757833,163.20282687655993,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Meghalaya,August,2022,86.2975593322456,102.59820842750756,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,August,2022,297.5495075698837,269.1519442664375,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,April,2022,328.40280116852034,388.3457741209138,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,May,2022,323.7370414661234,299.90475460834483,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Meghalaya,September,2022,380.4630185247518,369.5075996354365,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,July,2022,335.781529191432,361.0557403351144,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,October,2022,384.8275886971805,372.965864731512,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,November,2022,179.27580219034488,192.0858256601122,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Assam,January,2022,128.26485103565753,139.03579100279572,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Wayanad,July,2022,255.37729875841043,266.4786635286303,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,November,2022,107.4577681571098,120.3926947992752,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,May,2022,266.8959224209696,295.6686402598059,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,December,2022,313.9617568614144,344.8128441729112,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,May,2022,90.90469344083247,97.18747949879784,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Meghalaya,March,2022,279.18492596437824,324.53518252535514,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,October,2022,321.70452746745275,364.5164873083151,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,June,2022,158.72778999067532,151.38535987299366,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Terai,December,2022,98.84772183105756,100.6779301902816,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,May,2022,387.12689355993786,394.8476596121682,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,September,2022,372.9254992485883,412.9219848916917,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,January,2022,458.18618907860537,469.48262253072,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Nilgiri,May,2022,47.9768011464313,55.567647099034566,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,July,2022,194.363399301326,202.93849169369227,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,June,2022,402.1478967917255,425.54221419575,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Dooars,May,2022,418.9214132668438,477.11793184142255,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Terai,August,2022,131.0000933392955,123.98223920874892,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,May,2022,72.78241447494698,84.47138651613943,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,January,2022,395.6520084300431,463.04975315139166,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,February,2022,396.4692130413085,378.1621592912902,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
